system:time_start,LST_Day_1km
20-Nov-10,"14,020.75"
21-Nov-10,"13,754.34"
22-Nov-10,
23-Nov-10,
24-Nov-10,"13,883.51"
25-Nov-10,
26-Nov-10,
27-Nov-10,
28-Nov-10,"13,781.40"
29-Nov-10,"13,911.51"
30-Nov-10,
1-Dec-10,
2-Dec-10,"14,000.47"
3-Dec-10,
4-Dec-10,"13,810.05"
5-Dec-10,
6-Dec-10,
7-Dec-10,
8-Dec-10,"13,622.87"
9-Dec-10,
10-Dec-10,"13,315.08"
11-Dec-10,"13,737.06"
12-Dec-10,
13-Dec-10,
14-Dec-10,
15-Dec-10,
16-Dec-10,"13,441.85"
17-Dec-10,"13,614.69"
18-Dec-10,"13,535.12"
19-Dec-10,"13,591.64"
20-Dec-10,
21-Dec-10,
22-Dec-10,
23-Dec-10,
24-Dec-10,"13,383.32"
25-Dec-10,"13,380.04"
26-Dec-10,
27-Dec-10,
28-Dec-10,"13,323.38"
29-Dec-10,"13,615.53"
30-Dec-10,"13,289.50"
31-Dec-10,
